feedback_id,customer_id,shipment_id,rating,complaint_flag,feedback_text,response_time_hr,feedback_date
24273,1608,24273,2,1,Service feedback 24273,56.32,2024-08-11
24274,27,24274,5,1,Service feedback 24274,34.85,2024-03-28
24275,769,24275,1,1,Service feedback 24275,44.27,2024-02-06
24276,2010,24276,5,1,Service feedback 24276,1.44,2024-10-20
24277,3968,24277,2,1,Service feedback 24277,35.19,2024-11-30
24278,3378,24278,5,0,Service feedback 24278,38.34,2024-09-27
24279,530,24279,2,0,Service feedback 24279,43.85,2024-07-13
24280,3873,24280,5,1,Service feedback 24280,1.09,2024-08-09
24281,2884,24281,4,1,Service feedback 24281,33.17,2024-08-31
24282,2955,24282,3,0,Service feedback 24282,68.01,2024-01-09
24283,387,24283,2,1,Service feedback 24283,4.26,2024-02-07
24284,1824,24284,5,1,Service feedback 24284,56.74,2024-08-11
24285,4899,24285,3,0,Service feedback 24285,16.04,2024-03-03
24286,2038,24286,3,1,Service feedback 24286,6.36,2024-03-14
24287,4553,24287,5,1,Service feedback 24287,25.03,2024-02-19
24288,2951,24288,3,0,Service feedback 24288,16.54,2024-07-29
24289,221,24289,4,0,Service feedback 24289,7.13,2024-06-30
24290,3691,24290,5,1,Service feedback 24290,21.23,2024-10-17
24291,4709,24291,1,1,Service feedback 24291,29.22,2024-04-30
24292,1042,24292,5,0,Service feedback 24292,47.54,2024-05-22
24293,3370,24293,5,0,Service feedback 24293,22.4,2024-07-04
24294,4917,24294,5,1,Service feedback 24294,53.3,2024-01-04
24295,947,24295,3,1,Service feedback 24295,57.87,2024-02-28
24296,1133,24296,5,1,Service feedback 24296,59.31,2024-08-31
24297,4073,24297,1,1,Service feedback 24297,45.64,2024-02-19
24298,2176,24298,3,0,Service feedback 24298,35.15,2024-01-06
24299,500,24299,2,0,Service feedback 24299,6.19,2024-04-06
24300,577,24300,2,0,Service feedback 24300,34.35,2024-07-23
24301,1371,24301,3,1,Service feedback 24301,63.76,2024-09-08
24302,2100,24302,3,0,Service feedback 24302,36.36,2024-02-26
24303,4192,24303,2,0,Service feedback 24303,6.42,2024-06-30
24304,257,24304,2,0,Service feedback 24304,66.67,2024-02-07
24305,306,24305,3,0,Service feedback 24305,35.54,2024-09-26
24306,3966,24306,2,1,Service feedback 24306,68.27,2024-05-12
24307,2472,24307,5,0,Service feedback 24307,58.28,2024-11-28
24308,4923,24308,1,0,Service feedback 24308,62.27,2024-01-23
24309,956,24309,5,0,Service feedback 24309,52.7,2024-10-05
24310,3279,24310,5,0,Service feedback 24310,33.63,2024-09-03
24311,1388,24311,1,0,Service feedback 24311,64.8,2024-06-21
24312,1420,24312,5,0,Service feedback 24312,3.6,2024-10-26
24313,2933,24313,2,0,Service feedback 24313,46.51,2024-09-02
24314,4542,24314,3,0,Service feedback 24314,3.58,2024-06-06
24315,934,24315,3,0,Service feedback 24315,54.7,2024-03-11
24316,4111,24316,3,1,Service feedback 24316,62.44,2024-09-05
24317,4419,24317,4,1,Service feedback 24317,7.62,2024-07-03
24318,4556,24318,4,1,Service feedback 24318,59.96,2024-05-27
24319,4084,24319,3,0,Service feedback 24319,23.29,2024-07-27
24320,3131,24320,4,1,Service feedback 24320,70.6,2024-11-27
24321,2450,24321,1,0,Service feedback 24321,58.16,2024-05-03
24322,1724,24322,2,1,Service feedback 24322,61.53,2024-05-08
24323,614,24323,3,0,Service feedback 24323,57.5,2024-07-04
24324,2857,24324,5,1,Service feedback 24324,70.01,2024-03-29
24325,4772,24325,1,0,Service feedback 24325,33.63,2024-04-18
24326,4161,24326,3,0,Service feedback 24326,56.19,2024-04-16
24327,618,24327,4,0,Service feedback 24327,34.57,2024-11-09
24328,3960,24328,5,0,Service feedback 24328,60.35,2024-02-28
24329,2018,24329,2,1,Service feedback 24329,67.39,2024-07-06
24330,2389,24330,3,1,Service feedback 24330,60.97,2024-04-08
24331,785,24331,5,1,Service feedback 24331,36.93,2024-11-22
24332,2423,24332,1,0,Service feedback 24332,15.69,2025-02-04
24333,299,24333,4,0,Service feedback 24333,3.09,2024-07-11
24334,2292,24334,5,0,Service feedback 24334,66.39,2024-04-18
24335,4812,24335,5,0,Service feedback 24335,7.7,2024-08-14
24336,2804,24336,2,0,Service feedback 24336,56.7,2024-05-25
24337,2404,24337,1,1,Service feedback 24337,22.55,2024-11-03
24338,4086,24338,2,1,Service feedback 24338,10.89,2024-02-19
24339,2674,24339,3,0,Service feedback 24339,21.4,2024-04-30
24340,571,24340,3,1,Service feedback 24340,15.29,2024-03-05
24341,4009,24341,3,1,Service feedback 24341,71.19,2024-10-03
24342,2780,24342,4,0,Service feedback 24342,55.52,2024-12-03
24343,1739,24343,2,0,Service feedback 24343,53.16,2024-01-08
24344,2471,24344,2,0,Service feedback 24344,36.48,2024-07-30
24345,242,24345,4,1,Service feedback 24345,36.24,2024-11-09
24346,2753,24346,2,1,Service feedback 24346,46.06,2024-07-26
24347,3428,24347,2,1,Service feedback 24347,67.15,2024-05-30
24348,390,24348,3,1,Service feedback 24348,25.53,2024-12-07
24349,537,24349,2,1,Service feedback 24349,5.2,2024-10-02
24350,3461,24350,2,0,Service feedback 24350,2.92,2025-01-11
24351,2938,24351,3,1,Service feedback 24351,46.11,2024-11-14
24352,1899,24352,3,0,Service feedback 24352,71.29,2024-02-21
24353,4831,24353,5,1,Service feedback 24353,14.9,2024-05-24
24354,2364,24354,4,0,Service feedback 24354,34.99,2024-01-11
24355,1527,24355,4,0,Service feedback 24355,6.01,2024-05-08
24356,2767,24356,3,0,Service feedback 24356,14.2,2024-08-18
24357,1476,24357,4,0,Service feedback 24357,41.87,2024-08-27
24358,174,24358,3,0,Service feedback 24358,41.61,2024-07-29
24359,3505,24359,4,0,Service feedback 24359,61.31,2024-08-19
24360,3739,24360,3,0,Service feedback 24360,37.43,2024-01-12
24361,49,24361,5,1,Service feedback 24361,64.6,2024-12-31
24362,3007,24362,2,1,Service feedback 24362,8.16,2024-11-05
24363,1104,24363,2,0,Service feedback 24363,36.0,2024-02-21
24364,2656,24364,1,0,Service feedback 24364,12.98,2025-02-04
24365,293,24365,3,0,Service feedback 24365,8.95,2024-07-21
24366,1253,24366,3,1,Service feedback 24366,61.01,2024-11-02
24367,2533,24367,1,1,Service feedback 24367,38.27,2024-08-23
24368,3643,24368,1,0,Service feedback 24368,34.54,2024-02-07
24369,4416,24369,1,0,Service feedback 24369,8.02,2024-10-31
24370,1458,24370,4,1,Service feedback 24370,60.83,2024-04-17
24371,3855,24371,3,1,Service feedback 24371,19.21,2025-01-18
24372,2888,24372,2,1,Service feedback 24372,8.01,2024-09-14
24373,1053,24373,4,1,Service feedback 24373,25.14,2024-12-05
24374,3548,24374,2,1,Service feedback 24374,45.8,2024-07-19
24375,2253,24375,4,1,Service feedback 24375,18.25,2024-05-20
24376,1630,24376,5,0,Service feedback 24376,54.41,2024-09-10
24377,3952,24377,4,0,Service feedback 24377,48.63,2024-12-14
24378,3905,24378,5,1,Service feedback 24378,15.51,2024-09-17
24379,11,24379,2,0,Service feedback 24379,4.49,2024-08-21
24380,552,24380,5,1,Service feedback 24380,19.02,2024-12-15
24381,280,24381,5,0,Service feedback 24381,24.58,2024-01-05
24382,3874,24382,1,0,Service feedback 24382,20.38,2024-10-13
24383,844,24383,1,0,Service feedback 24383,45.58,2024-02-25
24384,2962,24384,2,1,Service feedback 24384,14.16,2024-09-29
24385,3254,24385,5,1,Service feedback 24385,38.36,2024-05-11
24386,4592,24386,5,0,Service feedback 24386,31.07,2024-05-05
24387,3572,24387,3,0,Service feedback 24387,42.94,2024-12-18
24388,3227,24388,3,0,Service feedback 24388,27.89,2024-07-27
24389,3367,24389,2,1,Service feedback 24389,31.74,2024-04-29
24390,3209,24390,1,0,Service feedback 24390,41.23,2024-06-27
24391,1770,24391,1,0,Service feedback 24391,26.82,2024-09-30
24392,1996,24392,4,1,Service feedback 24392,46.53,2024-03-31
24393,943,24393,4,0,Service feedback 24393,4.19,2024-08-21
24394,1163,24394,1,0,Service feedback 24394,35.18,2024-01-16
24395,3648,24395,1,1,Service feedback 24395,59.39,2024-06-24
24396,2724,24396,1,1,Service feedback 24396,48.97,2024-10-04
24397,4081,24397,2,0,Service feedback 24397,32.55,2024-10-12
24398,4311,24398,1,1,Service feedback 24398,27.19,2024-06-24
24399,1925,24399,2,1,Service feedback 24399,24.08,2024-08-02
24400,1862,24400,2,1,Service feedback 24400,7.75,2024-02-28
24401,3302,24401,3,0,Service feedback 24401,15.2,2024-05-31
24402,4766,24402,1,1,Service feedback 24402,30.4,2024-03-16
24403,4325,24403,3,1,Service feedback 24403,40.89,2024-03-13
24404,3581,24404,4,1,Service feedback 24404,28.95,2024-01-11
24405,158,24405,2,1,Service feedback 24405,69.01,2024-02-26
24406,1265,24406,3,0,Service feedback 24406,9.73,2024-05-05
24407,1493,24407,1,1,Service feedback 24407,1.09,2024-09-27
24408,1907,24408,4,1,Service feedback 24408,45.42,2024-04-09
24409,3489,24409,5,0,Service feedback 24409,14.37,2024-08-09
24410,1014,24410,2,0,Service feedback 24410,16.35,2024-05-09
24411,1608,24411,1,0,Service feedback 24411,45.36,2025-01-19
24412,1565,24412,3,0,Service feedback 24412,44.6,2024-07-07
24413,227,24413,3,1,Service feedback 24413,62.41,2024-05-27
24414,2504,24414,2,1,Service feedback 24414,34.55,2024-10-28
24415,1781,24415,5,0,Service feedback 24415,28.93,2024-01-28
24416,2366,24416,5,1,Service feedback 24416,2.66,2024-04-01
24417,3476,24417,1,1,Service feedback 24417,16.43,2024-07-02
24418,3508,24418,4,1,Service feedback 24418,22.88,2024-05-24
24419,775,24419,3,0,Service feedback 24419,52.97,2025-01-29
24420,489,24420,2,1,Service feedback 24420,16.83,2024-10-12
24421,3448,24421,2,1,Service feedback 24421,40.37,2024-09-27
24422,1879,24422,4,1,Service feedback 24422,12.66,2025-01-30
24423,4370,24423,2,0,Service feedback 24423,53.31,2024-11-21
24424,1707,24424,5,0,Service feedback 24424,63.06,2024-11-05
24425,3950,24425,5,0,Service feedback 24425,47.45,2024-05-15
24426,2784,24426,5,1,Service feedback 24426,52.34,2024-11-12
24427,1886,24427,3,1,Service feedback 24427,14.67,2024-11-01
24428,3377,24428,3,0,Service feedback 24428,19.76,2024-03-12
24429,3092,24429,1,1,Service feedback 24429,51.15,2024-04-21
24430,2612,24430,5,0,Service feedback 24430,6.63,2024-02-12
24431,4957,24431,1,0,Service feedback 24431,12.77,2024-09-18
24432,1248,24432,5,1,Service feedback 24432,55.73,2024-03-01
24433,285,24433,4,0,Service feedback 24433,12.34,2024-07-16
24434,4664,24434,5,0,Service feedback 24434,53.53,2024-07-24
24435,1056,24435,5,1,Service feedback 24435,58.85,2024-10-22
24436,773,24436,4,0,Service feedback 24436,46.51,2024-03-25
24437,1188,24437,1,1,Service feedback 24437,1.37,2024-01-15
24438,4462,24438,2,1,Service feedback 24438,6.44,2024-03-10
24439,4633,24439,5,1,Service feedback 24439,49.63,2024-04-13
24440,2614,24440,2,0,Service feedback 24440,40.66,2024-04-18
24441,4682,24441,4,0,Service feedback 24441,41.82,2024-02-20
24442,2001,24442,2,0,Service feedback 24442,27.83,2024-02-27
24443,1885,24443,2,0,Service feedback 24443,21.57,2024-05-04
24444,1016,24444,2,0,Service feedback 24444,30.25,2024-11-07
24445,397,24445,3,1,Service feedback 24445,39.78,2024-01-07
24446,3613,24446,4,0,Service feedback 24446,48.68,2024-10-02
24447,19,24447,5,0,Service feedback 24447,8.62,2024-09-14
24448,3722,24448,5,0,Service feedback 24448,47.77,2025-01-07
24449,4091,24449,4,0,Service feedback 24449,18.13,2024-08-14
24450,2363,24450,4,1,Service feedback 24450,14.74,2024-10-03
24451,2131,24451,1,0,Service feedback 24451,15.48,2024-08-05
24452,4018,24452,1,0,Service feedback 24452,69.16,2024-07-15
24453,2780,24453,3,0,Service feedback 24453,1.85,2024-11-21
24454,3792,24454,5,1,Service feedback 24454,33.4,2025-01-30
24455,4606,24455,4,0,Service feedback 24455,17.62,2024-04-23
24456,3733,24456,4,1,Service feedback 24456,18.8,2024-02-27
24457,4559,24457,2,1,Service feedback 24457,48.84,2024-03-13
24458,1039,24458,4,0,Service feedback 24458,20.96,2025-01-11
24459,1083,24459,5,0,Service feedback 24459,27.25,2024-06-08
24460,4512,24460,1,0,Service feedback 24460,21.18,2024-06-13
24461,2418,24461,5,1,Service feedback 24461,54.84,2024-01-04
24462,4975,24462,2,1,Service feedback 24462,69.4,2025-01-22
24463,4623,24463,2,1,Service feedback 24463,13.18,2024-02-15
24464,854,24464,1,1,Service feedback 24464,21.78,2024-09-04
24465,2347,24465,1,1,Service feedback 24465,30.75,2024-05-22
24466,2129,24466,3,1,Service feedback 24466,55.45,2024-07-28
24467,4549,24467,4,0,Service feedback 24467,55.95,2024-06-14
24468,1402,24468,2,1,Service feedback 24468,8.85,2024-02-19
24469,4560,24469,5,1,Service feedback 24469,29.22,2024-01-24
24470,2722,24470,1,0,Service feedback 24470,17.22,2024-06-26
24471,2467,24471,2,1,Service feedback 24471,38.48,2024-05-17
24472,4834,24472,1,1,Service feedback 24472,40.87,2024-02-29
24473,1181,24473,3,1,Service feedback 24473,26.18,2024-10-28
24474,2590,24474,2,1,Service feedback 24474,60.02,2024-11-21
24475,4364,24475,4,0,Service feedback 24475,34.62,2024-08-12
24476,3272,24476,4,1,Service feedback 24476,3.72,2024-08-27
24477,2440,24477,5,0,Service feedback 24477,7.75,2024-04-29
24478,2425,24478,2,0,Service feedback 24478,68.85,2024-12-09
24479,2387,24479,1,0,Service feedback 24479,30.68,2024-02-26
24480,1036,24480,3,0,Service feedback 24480,64.13,2024-04-01
24481,2326,24481,2,1,Service feedback 24481,66.56,2025-01-13
24482,3989,24482,2,0,Service feedback 24482,28.51,2024-09-09
24483,1519,24483,3,0,Service feedback 24483,16.05,2024-08-09
24484,491,24484,5,0,Service feedback 24484,39.07,2024-10-22
24485,3724,24485,4,1,Service feedback 24485,66.96,2024-11-22
24486,4191,24486,1,1,Service feedback 24486,18.58,2024-07-11
24487,4361,24487,3,0,Service feedback 24487,63.85,2024-04-17
24488,2577,24488,2,0,Service feedback 24488,54.25,2024-11-06
24489,35,24489,5,0,Service feedback 24489,3.46,2024-02-06
24490,2334,24490,2,1,Service feedback 24490,32.4,2024-05-01
24491,4764,24491,1,0,Service feedback 24491,41.8,2024-04-13
24492,898,24492,5,1,Service feedback 24492,21.34,2024-12-24
24493,4006,24493,5,0,Service feedback 24493,64.38,2024-03-31
24494,4775,24494,1,1,Service feedback 24494,3.97,2024-09-08
24495,2615,24495,3,1,Service feedback 24495,13.69,2024-03-05
24496,3840,24496,5,1,Service feedback 24496,3.97,2024-12-29
24497,4351,24497,3,1,Service feedback 24497,25.31,2024-06-10
24498,2271,24498,4,1,Service feedback 24498,62.98,2024-11-17
24499,3929,24499,1,1,Service feedback 24499,60.91,2024-09-08
24500,352,24500,4,0,Service feedback 24500,33.71,2025-01-20
24501,4442,24501,4,0,Service feedback 24501,32.3,2024-08-22
24502,3834,24502,2,1,Service feedback 24502,19.67,2024-10-09
24503,4233,24503,3,1,Service feedback 24503,58.2,2024-01-24
24504,3278,24504,1,0,Service feedback 24504,68.46,2024-06-08
24505,500,24505,5,1,Service feedback 24505,35.33,2024-08-11
24506,2694,24506,2,0,Service feedback 24506,49.75,2024-04-07
24507,1308,24507,3,1,Service feedback 24507,8.11,2024-08-02
24508,133,24508,1,0,Service feedback 24508,29.18,2024-10-23
24509,966,24509,2,1,Service feedback 24509,61.37,2025-01-22
24510,1309,24510,1,1,Service feedback 24510,36.37,2024-03-08
24511,4142,24511,2,0,Service feedback 24511,23.93,2024-09-05
24512,3680,24512,3,1,Service feedback 24512,24.89,2024-03-26
24513,1997,24513,1,0,Service feedback 24513,37.44,2024-09-18
24514,895,24514,4,1,Service feedback 24514,22.18,2024-08-27
24515,63,24515,5,1,Service feedback 24515,50.67,2024-07-12
24516,1903,24516,5,1,Service feedback 24516,61.77,2024-07-10
24517,4120,24517,4,0,Service feedback 24517,2.89,2024-04-12
24518,3824,24518,5,1,Service feedback 24518,9.54,2024-11-20
24519,4469,24519,5,1,Service feedback 24519,32.16,2024-10-28
24520,390,24520,5,0,Service feedback 24520,2.22,2024-11-19
24521,140,24521,1,1,Service feedback 24521,30.79,2024-07-06
24522,416,24522,1,0,Service feedback 24522,59.37,2024-10-19
24523,3873,24523,1,1,Service feedback 24523,56.43,2024-02-02
24524,528,24524,3,1,Service feedback 24524,38.49,2024-03-06
24525,775,24525,1,0,Service feedback 24525,34.5,2025-01-10
24526,4556,24526,4,1,Service feedback 24526,50.18,2024-07-20
24527,3372,24527,4,1,Service feedback 24527,9.43,2024-05-07
24528,4896,24528,3,1,Service feedback 24528,3.3,2024-05-25
24529,3627,24529,3,0,Service feedback 24529,67.43,2024-09-01
24530,1570,24530,3,0,Service feedback 24530,71.11,2024-12-15
24531,3981,24531,2,1,Service feedback 24531,44.71,2025-01-18
24532,4010,24532,3,0,Service feedback 24532,10.97,2024-07-16
24533,4128,24533,3,0,Service feedback 24533,40.66,2024-06-11
24534,1042,24534,2,0,Service feedback 24534,33.56,2025-01-04
24535,2199,24535,4,1,Service feedback 24535,39.11,2024-02-07
24536,4689,24536,4,0,Service feedback 24536,3.65,2024-10-10
24537,2612,24537,1,1,Service feedback 24537,32.57,2024-09-23
24538,4461,24538,4,1,Service feedback 24538,48.08,2024-06-10
24539,3726,24539,2,0,Service feedback 24539,55.14,2024-12-03
24540,2616,24540,1,1,Service feedback 24540,17.17,2024-09-10
24541,642,24541,3,0,Service feedback 24541,13.95,2024-05-06
24542,287,24542,5,0,Service feedback 24542,69.15,2024-06-06
24543,676,24543,5,0,Service feedback 24543,24.09,2025-02-04
24544,3776,24544,1,0,Service feedback 24544,3.43,2024-04-28
24545,4932,24545,4,0,Service feedback 24545,25.59,2024-05-26
24546,3416,24546,3,1,Service feedback 24546,26.37,2024-09-30
24547,4740,24547,4,0,Service feedback 24547,33.92,2024-02-23
24548,2186,24548,4,1,Service feedback 24548,54.01,2024-02-21
24549,4103,24549,5,1,Service feedback 24549,58.85,2024-04-20
24550,1177,24550,4,0,Service feedback 24550,5.23,2024-06-29
24551,4183,24551,5,1,Service feedback 24551,24.41,2024-11-02
24552,1635,24552,4,0,Service feedback 24552,48.98,2024-02-20
24553,56,24553,1,0,Service feedback 24553,48.69,2025-01-28
24554,1860,24554,3,1,Service feedback 24554,20.86,2024-09-30
24555,2112,24555,4,0,Service feedback 24555,57.83,2024-05-18
24556,4577,24556,2,1,Service feedback 24556,51.4,2024-05-24
24557,4885,24557,5,1,Service feedback 24557,57.95,2024-04-01
24558,4625,24558,3,0,Service feedback 24558,20.34,2024-08-13
24559,811,24559,2,1,Service feedback 24559,53.06,2024-01-19
24560,147,24560,1,0,Service feedback 24560,15.13,2024-08-18
24561,4285,24561,4,0,Service feedback 24561,16.97,2024-02-14
24562,2369,24562,2,1,Service feedback 24562,68.09,2024-01-07
24563,472,24563,5,1,Service feedback 24563,55.44,2024-09-06
24564,1119,24564,2,1,Service feedback 24564,22.02,2024-08-13
24565,923,24565,3,0,Service feedback 24565,30.39,2024-07-15
24566,1949,24566,4,0,Service feedback 24566,68.4,2024-04-09
24567,2961,24567,5,0,Service feedback 24567,67.29,2025-01-26
24568,2891,24568,4,1,Service feedback 24568,35.03,2024-08-18
24569,395,24569,2,0,Service feedback 24569,24.37,2024-04-15
24570,3476,24570,5,1,Service feedback 24570,26.69,2024-05-02
24571,199,24571,2,1,Service feedback 24571,32.29,2024-12-07
24572,4682,24572,4,1,Service feedback 24572,26.25,2024-10-30
24573,3152,24573,1,0,Service feedback 24573,45.13,2024-10-09
24574,4529,24574,5,0,Service feedback 24574,50.64,2024-11-27
24575,1790,24575,1,1,Service feedback 24575,66.24,2024-01-12
24576,1586,24576,2,1,Service feedback 24576,20.47,2024-04-01
24577,607,24577,3,1,Service feedback 24577,36.99,2024-04-29
24578,4060,24578,1,0,Service feedback 24578,30.95,2024-09-26
24579,1900,24579,1,1,Service feedback 24579,46.47,2024-11-13
24580,2298,24580,3,0,Service feedback 24580,40.15,2024-05-10
24581,2252,24581,1,0,Service feedback 24581,69.48,2024-08-22
24582,4192,24582,5,1,Service feedback 24582,22.48,2024-07-16
24583,2322,24583,5,1,Service feedback 24583,22.76,2024-04-11
24584,1176,24584,2,1,Service feedback 24584,65.06,2024-08-30
24585,1682,24585,1,0,Service feedback 24585,21.82,2024-05-15
24586,1324,24586,2,0,Service feedback 24586,25.44,2024-12-19
24587,2763,24587,1,0,Service feedback 24587,17.68,2024-04-01
24588,759,24588,1,1,Service feedback 24588,12.86,2024-02-20
24589,581,24589,5,1,Service feedback 24589,27.83,2024-07-31
24590,3145,24590,3,1,Service feedback 24590,30.66,2024-10-18
24591,4720,24591,2,0,Service feedback 24591,39.58,2024-06-19
