movement_id,shipment_id,from_hub,to_hub,movement_mode,departure_time,arrival_time,movement_status
22726,22726,26,265,Ship,2024-02-29 09:00:00,2024-10-26 14:00:00,Delayed
22727,22727,371,18,Ship,2024-03-04 19:00:00,2024-07-04 13:00:00,Delayed
22728,22728,73,188,Air Freight,2024-08-07 14:00:00,2024-08-28 06:00:00,In Transit
22729,22729,422,474,Cargo Van,2024-05-24 02:00:00,2024-02-12 01:00:00,In Transit
22730,22730,304,46,Air Freight,2024-08-04 04:00:00,2024-10-06 00:00:00,In Transit
22731,22731,273,293,Ship,2024-10-17 21:00:00,2024-08-15 14:00:00,Delayed
22732,22732,228,398,Air Freight,2024-09-12 04:00:00,2024-08-03 10:00:00,In Transit
22733,22733,197,57,Air Freight,2024-07-14 17:00:00,2024-04-15 03:00:00,Completed
22734,22734,234,248,Air Freight,2024-06-19 21:00:00,2024-02-07 15:00:00,Delayed
22735,22735,469,470,Truck,2024-01-12 07:00:00,2024-01-30 02:00:00,Completed
22736,22736,13,381,Truck,2024-03-22 16:00:00,2024-08-15 14:00:00,In Transit
22737,22737,152,377,Cargo Van,2024-05-03 21:00:00,2024-05-03 14:00:00,Completed
22738,22738,439,184,Cargo Van,2024-11-06 05:00:00,2024-09-09 15:00:00,In Transit
22739,22739,124,425,Cargo Van,2024-07-29 00:00:00,2024-04-04 01:00:00,In Transit
22740,22740,48,315,Cargo Van,2024-01-28 18:00:00,2024-05-19 11:00:00,Completed
22741,22741,202,105,Truck,2024-04-13 11:00:00,2024-05-13 08:00:00,Delayed
22742,22742,177,337,Truck,2024-08-29 13:00:00,2024-02-17 04:00:00,Delayed
22743,22743,121,266,Ship,2024-09-23 06:00:00,2024-10-03 15:00:00,Delayed
22744,22744,105,168,Cargo Van,2024-07-06 06:00:00,2024-02-24 14:00:00,Completed
22745,22745,50,118,Truck,2024-01-29 18:00:00,2024-07-07 08:00:00,Completed
22746,22746,372,59,Air Freight,2024-04-19 11:00:00,2024-08-21 20:00:00,Delayed
22747,22747,168,309,Truck,2024-01-05 07:00:00,2024-08-28 07:00:00,Completed
22748,22748,272,36,Ship,2024-03-25 09:00:00,2024-09-24 06:00:00,Delayed
22749,22749,153,177,Air Freight,2024-10-20 11:00:00,2024-08-13 08:00:00,Delayed
22750,22750,159,295,Cargo Van,2024-10-09 21:00:00,2024-04-08 23:00:00,Delayed
22751,22751,39,104,Ship,2024-04-22 19:00:00,2024-10-14 21:00:00,In Transit
22752,22752,446,80,Ship,2024-08-14 15:00:00,2024-11-20 15:00:00,In Transit
22753,22753,68,434,Air Freight,2024-10-30 14:00:00,2024-10-12 04:00:00,In Transit
22754,22754,117,392,Air Freight,2024-09-30 00:00:00,2024-02-19 23:00:00,Completed
22755,22755,117,5,Air Freight,2024-04-23 00:00:00,2024-11-21 00:00:00,In Transit
22756,22756,78,81,Cargo Van,2024-04-06 15:00:00,2024-12-03 00:00:00,Completed
22757,22757,148,472,Air Freight,2024-07-09 05:00:00,2024-07-30 05:00:00,Delayed
22758,22758,354,117,Air Freight,2024-02-13 22:00:00,2024-11-12 14:00:00,Delayed
22759,22759,23,195,Cargo Van,2024-11-06 10:00:00,2024-10-15 15:00:00,Completed
22760,22760,438,495,Air Freight,2024-06-20 04:00:00,2024-03-28 03:00:00,In Transit
22761,22761,153,38,Cargo Van,2024-01-23 06:00:00,2024-09-24 02:00:00,In Transit
22762,22762,77,5,Truck,2024-06-27 05:00:00,2024-08-09 15:00:00,In Transit
22763,22763,14,462,Air Freight,2024-01-11 12:00:00,2024-01-07 14:00:00,In Transit
22764,22764,64,48,Cargo Van,2024-09-20 23:00:00,2024-03-13 20:00:00,Completed
22765,22765,398,413,Air Freight,2024-02-09 23:00:00,2024-11-04 09:00:00,Delayed
22766,22766,458,226,Ship,2024-01-18 16:00:00,2024-09-12 10:00:00,Completed
22767,22767,3,414,Ship,2024-06-15 15:00:00,2024-10-17 05:00:00,In Transit
22768,22768,386,52,Cargo Van,2024-03-30 07:00:00,2024-04-23 05:00:00,Completed
22769,22769,146,461,Ship,2024-08-15 19:00:00,2024-11-14 08:00:00,Delayed
22770,22770,493,93,Ship,2024-10-24 04:00:00,2024-10-22 06:00:00,Delayed
22771,22771,388,235,Ship,2024-09-08 18:00:00,2024-05-25 10:00:00,In Transit
22772,22772,198,174,Truck,2024-08-06 18:00:00,2024-03-21 18:00:00,In Transit
22773,22773,240,335,Air Freight,2024-05-14 17:00:00,2024-02-15 04:00:00,Delayed
22774,22774,69,219,Ship,2024-11-14 06:00:00,2024-07-13 04:00:00,Completed
22775,22775,374,276,Truck,2024-05-16 02:00:00,2024-02-15 16:00:00,Completed
22776,22776,39,373,Cargo Van,2024-11-15 20:00:00,2024-03-17 14:00:00,In Transit
22777,22777,216,269,Cargo Van,2024-06-30 12:00:00,2024-02-13 11:00:00,Delayed
22778,22778,448,308,Air Freight,2024-06-28 22:00:00,2024-06-01 14:00:00,Delayed
22779,22779,180,170,Cargo Van,2024-04-08 10:00:00,2024-08-31 11:00:00,Delayed
22780,22780,217,310,Cargo Van,2024-05-31 20:00:00,2024-06-20 09:00:00,Delayed
22781,22781,83,341,Truck,2024-09-09 06:00:00,2024-10-10 18:00:00,In Transit
22782,22782,14,288,Truck,2024-08-18 12:00:00,2024-02-24 09:00:00,In Transit
22783,22783,356,360,Truck,2024-09-09 21:00:00,2024-04-02 07:00:00,Delayed
22784,22784,229,424,Truck,2024-09-21 10:00:00,2024-01-14 07:00:00,In Transit
22785,22785,63,80,Air Freight,2024-09-14 14:00:00,2024-07-13 02:00:00,Delayed
22786,22786,485,497,Ship,2024-01-31 22:00:00,2024-09-06 14:00:00,In Transit
22787,22787,148,149,Cargo Van,2024-08-23 16:00:00,2024-10-20 13:00:00,In Transit
22788,22788,210,329,Truck,2024-06-18 19:00:00,2024-11-07 23:00:00,In Transit
22789,22789,319,62,Cargo Van,2024-10-10 13:00:00,2024-04-08 15:00:00,In Transit
22790,22790,420,467,Ship,2024-07-23 13:00:00,2024-07-14 00:00:00,Delayed
22791,22791,225,231,Air Freight,2024-05-03 02:00:00,2024-04-06 23:00:00,Delayed
22792,22792,71,331,Cargo Van,2024-09-18 19:00:00,2024-03-15 23:00:00,Delayed
22793,22793,288,296,Cargo Van,2024-08-19 06:00:00,2024-07-16 00:00:00,Completed
22794,22794,226,232,Ship,2024-09-10 15:00:00,2024-03-24 10:00:00,Delayed
22795,22795,365,406,Air Freight,2024-07-03 10:00:00,2024-07-07 04:00:00,Completed
22796,22796,416,240,Air Freight,2024-11-12 07:00:00,2024-04-05 19:00:00,In Transit
22797,22797,268,153,Truck,2024-02-11 21:00:00,2024-06-16 22:00:00,In Transit
22798,22798,176,406,Cargo Van,2024-05-13 06:00:00,2024-10-04 02:00:00,Delayed
22799,22799,241,242,Cargo Van,2024-07-07 09:00:00,2024-07-09 01:00:00,Delayed
22800,22800,144,454,Air Freight,2024-07-06 17:00:00,2024-07-27 00:00:00,In Transit
22801,22801,147,293,Air Freight,2024-05-22 08:00:00,2024-09-30 14:00:00,Delayed
22802,22802,487,10,Air Freight,2024-09-17 06:00:00,2024-12-04 08:00:00,In Transit
22803,22803,370,56,Ship,2024-08-18 13:00:00,2024-01-04 15:00:00,Completed
22804,22804,429,286,Truck,2024-08-28 11:00:00,2024-06-23 18:00:00,Delayed
22805,22805,424,235,Cargo Van,2024-11-18 23:00:00,2024-07-03 01:00:00,Delayed
22806,22806,325,465,Air Freight,2024-10-06 00:00:00,2024-08-09 04:00:00,Delayed
22807,22807,98,236,Cargo Van,2024-10-28 18:00:00,2024-09-19 16:00:00,In Transit
22808,22808,399,470,Air Freight,2024-03-02 22:00:00,2024-06-26 09:00:00,In Transit
22809,22809,285,239,Cargo Van,2024-10-30 11:00:00,2024-07-12 23:00:00,Completed
22810,22810,150,352,Truck,2024-04-16 15:00:00,2024-02-10 20:00:00,In Transit
22811,22811,102,329,Air Freight,2024-07-18 03:00:00,2024-01-11 01:00:00,In Transit
22812,22812,374,288,Cargo Van,2024-05-27 00:00:00,2024-11-01 10:00:00,In Transit
22813,22813,398,381,Truck,2024-03-07 18:00:00,2024-09-18 21:00:00,In Transit
22814,22814,36,295,Truck,2024-07-16 14:00:00,2024-05-03 20:00:00,Completed
22815,22815,297,258,Cargo Van,2024-06-19 22:00:00,2024-02-29 00:00:00,Delayed
22816,22816,348,477,Ship,2024-08-24 05:00:00,2024-01-05 05:00:00,Completed
22817,22817,376,420,Cargo Van,2024-03-26 05:00:00,2024-05-22 07:00:00,In Transit
22818,22818,188,296,Ship,2024-04-16 08:00:00,2024-10-11 14:00:00,In Transit
22819,22819,488,106,Cargo Van,2024-05-27 23:00:00,2024-10-27 03:00:00,In Transit
22820,22820,273,345,Cargo Van,2024-05-03 08:00:00,2024-09-14 22:00:00,Delayed
22821,22821,290,342,Cargo Van,2024-04-30 02:00:00,2024-11-30 22:00:00,Completed
22822,22822,111,429,Ship,2024-04-14 22:00:00,2024-03-29 04:00:00,In Transit
22823,22823,148,474,Cargo Van,2024-09-30 20:00:00,2024-07-27 13:00:00,Completed
22824,22824,16,290,Truck,2024-06-14 12:00:00,2024-05-09 13:00:00,Delayed
22825,22825,132,288,Truck,2024-11-20 04:00:00,2024-05-08 12:00:00,In Transit
22826,22826,40,265,Ship,2024-08-15 20:00:00,2024-04-19 20:00:00,In Transit
22827,22827,388,458,Cargo Van,2024-04-05 20:00:00,2024-11-16 12:00:00,In Transit
22828,22828,188,36,Ship,2024-02-10 02:00:00,2024-04-01 02:00:00,Delayed
22829,22829,3,477,Cargo Van,2024-01-15 14:00:00,2024-01-18 03:00:00,Delayed
22830,22830,158,266,Cargo Van,2024-09-28 16:00:00,2024-09-10 00:00:00,Delayed
22831,22831,474,180,Air Freight,2024-07-10 00:00:00,2024-04-08 00:00:00,In Transit
22832,22832,55,12,Ship,2024-03-11 04:00:00,2024-08-12 21:00:00,Delayed
22833,22833,333,152,Cargo Van,2024-09-26 13:00:00,2024-12-06 02:00:00,In Transit
22834,22834,350,103,Ship,2024-10-01 23:00:00,2024-05-31 13:00:00,Delayed
22835,22835,266,206,Air Freight,2024-10-09 06:00:00,2024-05-21 01:00:00,Delayed
22836,22836,379,302,Ship,2024-06-26 08:00:00,2024-01-08 18:00:00,Completed
22837,22837,153,211,Air Freight,2024-07-06 19:00:00,2024-03-09 14:00:00,Completed
22838,22838,253,102,Air Freight,2024-08-14 18:00:00,2024-05-25 12:00:00,In Transit
22839,22839,161,169,Cargo Van,2024-01-23 14:00:00,2024-05-19 10:00:00,Completed
22840,22840,97,124,Cargo Van,2024-01-31 16:00:00,2024-05-08 11:00:00,In Transit
22841,22841,227,182,Air Freight,2024-03-14 21:00:00,2024-06-09 08:00:00,Delayed
22842,22842,73,162,Truck,2024-09-10 18:00:00,2024-04-26 08:00:00,Completed
22843,22843,278,312,Cargo Van,2024-02-29 01:00:00,2024-10-14 06:00:00,Completed
22844,22844,317,139,Ship,2024-01-02 12:00:00,2024-04-30 15:00:00,In Transit
22845,22845,209,424,Truck,2024-10-09 15:00:00,2024-07-22 20:00:00,Delayed
22846,22846,94,457,Truck,2024-06-30 02:00:00,2024-04-11 20:00:00,Completed
22847,22847,94,42,Air Freight,2024-05-17 04:00:00,2024-09-22 17:00:00,Delayed
22848,22848,77,362,Air Freight,2024-07-15 07:00:00,2024-06-02 21:00:00,In Transit
22849,22849,443,92,Air Freight,2024-03-31 17:00:00,2024-06-07 22:00:00,In Transit
22850,22850,179,312,Cargo Van,2024-02-04 10:00:00,2024-10-08 17:00:00,In Transit
22851,22851,350,199,Air Freight,2024-04-02 23:00:00,2024-02-05 00:00:00,Delayed
22852,22852,403,5,Ship,2024-07-22 00:00:00,2024-09-19 10:00:00,In Transit
22853,22853,193,49,Air Freight,2024-09-12 14:00:00,2024-01-06 01:00:00,In Transit
22854,22854,237,348,Cargo Van,2024-08-26 20:00:00,2024-06-17 02:00:00,In Transit
22855,22855,32,265,Cargo Van,2024-09-17 15:00:00,2024-07-21 05:00:00,Delayed
22856,22856,350,459,Air Freight,2024-10-09 15:00:00,2024-02-25 04:00:00,In Transit
22857,22857,89,317,Ship,2024-11-06 07:00:00,2024-01-12 14:00:00,Completed
22858,22858,362,20,Cargo Van,2024-05-18 09:00:00,2024-08-19 02:00:00,In Transit
22859,22859,17,415,Cargo Van,2024-05-13 18:00:00,2024-02-16 16:00:00,Completed
22860,22860,17,304,Air Freight,2024-06-09 08:00:00,2024-09-04 14:00:00,Delayed
22861,22861,162,244,Truck,2024-09-19 13:00:00,2024-03-26 11:00:00,Delayed
22862,22862,429,429,Air Freight,2024-10-01 14:00:00,2024-07-27 12:00:00,Delayed
22863,22863,329,192,Air Freight,2024-05-09 05:00:00,2024-07-30 15:00:00,Delayed
22864,22864,131,27,Cargo Van,2024-01-10 14:00:00,2024-01-30 10:00:00,Completed
22865,22865,232,419,Truck,2024-01-16 13:00:00,2024-11-14 11:00:00,Delayed
22866,22866,442,447,Ship,2024-05-06 00:00:00,2024-05-01 03:00:00,Delayed
22867,22867,321,118,Cargo Van,2024-06-30 07:00:00,2024-08-11 18:00:00,Delayed
22868,22868,408,338,Air Freight,2024-08-27 14:00:00,2024-10-01 00:00:00,In Transit
22869,22869,160,262,Ship,2024-01-26 05:00:00,2024-10-12 04:00:00,Completed
22870,22870,305,108,Air Freight,2024-11-09 02:00:00,2024-05-02 07:00:00,Completed
22871,22871,130,410,Cargo Van,2024-10-01 15:00:00,2024-09-16 21:00:00,Completed
22872,22872,470,91,Truck,2024-01-10 18:00:00,2024-09-10 20:00:00,In Transit
22873,22873,426,186,Ship,2024-11-01 08:00:00,2024-11-21 01:00:00,In Transit
22874,22874,446,77,Ship,2024-02-08 11:00:00,2024-07-02 19:00:00,In Transit
22875,22875,487,3,Air Freight,2024-04-09 20:00:00,2024-05-21 15:00:00,In Transit
22876,22876,65,1,Air Freight,2024-04-10 05:00:00,2024-07-21 16:00:00,Delayed
22877,22877,407,18,Air Freight,2024-03-25 22:00:00,2024-03-15 04:00:00,Delayed
22878,22878,485,330,Ship,2024-02-23 19:00:00,2024-08-16 11:00:00,In Transit
22879,22879,317,212,Air Freight,2024-09-18 03:00:00,2024-04-20 00:00:00,Delayed
22880,22880,162,292,Cargo Van,2024-04-20 23:00:00,2024-11-20 04:00:00,Delayed
22881,22881,193,364,Cargo Van,2024-05-21 04:00:00,2024-10-11 01:00:00,Completed
22882,22882,91,243,Truck,2024-06-08 01:00:00,2024-06-25 05:00:00,In Transit
22883,22883,341,274,Air Freight,2024-10-19 11:00:00,2024-02-28 17:00:00,Completed
22884,22884,290,101,Truck,2024-11-09 02:00:00,2024-06-04 23:00:00,Delayed
22885,22885,361,415,Truck,2024-02-03 23:00:00,2024-09-17 14:00:00,Completed
22886,22886,319,215,Truck,2024-09-02 17:00:00,2024-02-20 03:00:00,Completed
22887,22887,146,227,Truck,2024-07-05 12:00:00,2024-11-18 05:00:00,In Transit
22888,22888,278,472,Cargo Van,2024-03-08 11:00:00,2024-09-17 03:00:00,In Transit
22889,22889,362,68,Air Freight,2024-06-11 19:00:00,2024-09-14 18:00:00,Delayed
22890,22890,144,65,Truck,2024-07-01 03:00:00,2024-07-20 11:00:00,Delayed
22891,22891,347,182,Truck,2024-11-14 06:00:00,2024-02-02 00:00:00,Completed
22892,22892,205,203,Air Freight,2024-03-31 02:00:00,2024-04-04 02:00:00,In Transit
22893,22893,4,129,Air Freight,2024-05-16 11:00:00,2024-10-29 22:00:00,In Transit
22894,22894,278,309,Cargo Van,2024-11-21 19:00:00,2024-03-30 09:00:00,Delayed
22895,22895,378,10,Cargo Van,2024-08-30 21:00:00,2024-05-04 17:00:00,Delayed
22896,22896,385,31,Air Freight,2024-08-01 04:00:00,2024-06-21 20:00:00,Completed
22897,22897,80,207,Truck,2024-05-19 16:00:00,2024-07-14 05:00:00,In Transit
22898,22898,236,85,Air Freight,2024-04-19 10:00:00,2024-07-11 22:00:00,Completed
22899,22899,341,55,Truck,2024-09-25 14:00:00,2024-10-07 02:00:00,Delayed
22900,22900,433,398,Truck,2024-02-26 18:00:00,2024-02-25 21:00:00,Completed
22901,22901,417,226,Air Freight,2024-08-16 18:00:00,2024-08-19 10:00:00,Completed
22902,22902,270,397,Cargo Van,2024-09-21 23:00:00,2024-03-23 00:00:00,Completed
22903,22903,36,331,Ship,2024-04-15 16:00:00,2024-03-02 05:00:00,Delayed
22904,22904,498,261,Air Freight,2024-01-10 11:00:00,2024-09-07 05:00:00,In Transit
22905,22905,25,477,Truck,2024-02-12 04:00:00,2024-07-31 22:00:00,Delayed
22906,22906,117,221,Truck,2024-08-20 00:00:00,2024-08-20 18:00:00,In Transit
22907,22907,135,486,Truck,2024-10-24 03:00:00,2024-03-14 12:00:00,In Transit
22908,22908,261,50,Cargo Van,2024-10-26 00:00:00,2024-02-21 02:00:00,In Transit
22909,22909,275,447,Air Freight,2024-03-28 18:00:00,2024-12-02 06:00:00,Completed
22910,22910,476,144,Ship,2024-07-30 06:00:00,2024-04-06 21:00:00,In Transit
22911,22911,273,7,Air Freight,2024-06-18 04:00:00,2024-01-19 08:00:00,Delayed
22912,22912,27,206,Cargo Van,2024-10-07 19:00:00,2024-07-19 13:00:00,Delayed
22913,22913,421,47,Truck,2024-11-23 01:00:00,2024-07-20 10:00:00,In Transit
22914,22914,64,151,Truck,2024-02-14 01:00:00,2024-10-25 16:00:00,Delayed
22915,22915,33,243,Ship,2024-10-30 06:00:00,2024-01-24 15:00:00,Delayed
22916,22916,186,330,Air Freight,2024-05-23 22:00:00,2024-09-30 17:00:00,Completed
22917,22917,54,473,Truck,2024-06-24 04:00:00,2024-08-15 17:00:00,Completed
22918,22918,452,476,Cargo Van,2024-10-04 11:00:00,2024-04-20 22:00:00,Delayed
22919,22919,38,190,Air Freight,2024-01-04 20:00:00,2024-01-29 08:00:00,Completed
22920,22920,349,53,Air Freight,2024-03-21 13:00:00,2024-08-11 16:00:00,In Transit
22921,22921,172,289,Air Freight,2024-02-22 23:00:00,2024-03-10 04:00:00,Delayed
22922,22922,308,454,Air Freight,2024-06-16 02:00:00,2024-01-23 17:00:00,In Transit
22923,22923,441,71,Cargo Van,2024-07-17 00:00:00,2024-07-01 23:00:00,Completed
22924,22924,120,92,Ship,2024-04-06 23:00:00,2024-09-08 00:00:00,Delayed
22925,22925,289,360,Truck,2024-04-26 20:00:00,2024-07-19 03:00:00,Delayed
22926,22926,12,409,Ship,2024-02-13 23:00:00,2024-04-07 00:00:00,In Transit
22927,22927,188,13,Cargo Van,2024-06-13 16:00:00,2024-07-03 13:00:00,In Transit
22928,22928,210,155,Air Freight,2024-06-05 16:00:00,2024-09-17 17:00:00,In Transit
22929,22929,10,167,Air Freight,2024-10-07 12:00:00,2024-08-31 03:00:00,Delayed
22930,22930,379,337,Air Freight,2024-11-25 19:00:00,2024-12-06 15:00:00,Completed
22931,22931,211,236,Ship,2024-06-05 16:00:00,2024-10-10 07:00:00,Completed
22932,22932,409,202,Truck,2024-02-13 12:00:00,2024-05-14 20:00:00,Completed
22933,22933,40,169,Ship,2024-08-23 11:00:00,2024-10-27 16:00:00,Completed
22934,22934,460,63,Air Freight,2024-07-20 14:00:00,2024-01-09 12:00:00,Delayed
22935,22935,146,239,Ship,2024-05-05 13:00:00,2024-06-24 12:00:00,In Transit
22936,22936,449,394,Truck,2024-10-21 20:00:00,2024-06-27 06:00:00,In Transit
22937,22937,459,156,Cargo Van,2024-02-26 03:00:00,2024-07-31 01:00:00,Completed
22938,22938,101,15,Air Freight,2024-03-14 22:00:00,2024-06-13 23:00:00,In Transit
22939,22939,73,62,Air Freight,2024-06-21 12:00:00,2024-01-18 12:00:00,Completed
22940,22940,236,98,Ship,2024-04-05 21:00:00,2024-07-12 19:00:00,Completed
22941,22941,489,229,Air Freight,2024-09-04 00:00:00,2024-10-20 23:00:00,In Transit
22942,22942,131,22,Ship,2024-03-11 18:00:00,2024-03-09 23:00:00,Completed
22943,22943,127,253,Cargo Van,2024-09-09 01:00:00,2024-09-23 23:00:00,Completed
22944,22944,19,413,Ship,2024-01-30 13:00:00,2024-07-29 03:00:00,Delayed
22945,22945,220,25,Air Freight,2024-03-06 18:00:00,2024-09-11 12:00:00,Completed
22946,22946,282,12,Ship,2024-01-20 07:00:00,2024-03-09 15:00:00,Completed
22947,22947,185,165,Air Freight,2024-03-17 23:00:00,2024-07-26 19:00:00,Completed
22948,22948,57,191,Air Freight,2024-03-25 14:00:00,2024-03-23 15:00:00,Delayed
22949,22949,413,130,Cargo Van,2024-11-24 00:00:00,2024-05-15 21:00:00,Completed
22950,22950,457,184,Air Freight,2024-11-01 09:00:00,2024-06-07 14:00:00,In Transit
22951,22951,219,419,Ship,2024-02-25 12:00:00,2024-03-23 00:00:00,Delayed
22952,22952,37,160,Ship,2024-09-29 05:00:00,2024-06-18 03:00:00,Completed
22953,22953,77,349,Air Freight,2024-07-24 13:00:00,2024-11-08 13:00:00,Delayed
22954,22954,492,357,Ship,2024-02-07 08:00:00,2024-07-04 15:00:00,Delayed
22955,22955,383,99,Air Freight,2024-08-21 09:00:00,2024-10-07 13:00:00,In Transit
22956,22956,307,429,Cargo Van,2024-02-07 10:00:00,2024-07-02 19:00:00,Completed
22957,22957,336,312,Cargo Van,2024-09-09 22:00:00,2024-08-12 14:00:00,In Transit
22958,22958,60,183,Cargo Van,2024-06-17 18:00:00,2024-02-19 21:00:00,Delayed
22959,22959,25,398,Ship,2024-10-31 20:00:00,2024-08-18 05:00:00,In Transit
22960,22960,331,437,Truck,2024-02-24 23:00:00,2024-03-09 22:00:00,Completed
22961,22961,37,247,Air Freight,2024-11-02 22:00:00,2024-01-22 09:00:00,Completed
22962,22962,251,355,Air Freight,2024-06-29 14:00:00,2024-05-22 14:00:00,In Transit
22963,22963,321,142,Truck,2024-02-02 16:00:00,2024-02-14 09:00:00,Delayed
22964,22964,497,469,Air Freight,2024-04-30 09:00:00,2024-02-14 15:00:00,In Transit
22965,22965,104,423,Air Freight,2024-03-25 17:00:00,2024-02-23 17:00:00,Completed
22966,22966,180,393,Ship,2024-11-15 06:00:00,2024-09-15 00:00:00,In Transit
22967,22967,2,374,Cargo Van,2024-11-14 07:00:00,2024-11-17 10:00:00,In Transit
22968,22968,154,483,Ship,2024-08-07 06:00:00,2024-05-04 18:00:00,Delayed
22969,22969,411,162,Air Freight,2024-04-22 16:00:00,2024-10-07 17:00:00,In Transit
22970,22970,464,369,Ship,2024-05-01 23:00:00,2024-02-24 22:00:00,In Transit
22971,22971,437,241,Truck,2024-07-23 02:00:00,2024-04-21 19:00:00,Delayed
22972,22972,299,314,Cargo Van,2024-06-20 17:00:00,2024-04-30 07:00:00,Delayed
22973,22973,295,132,Ship,2024-06-22 05:00:00,2024-08-26 22:00:00,Completed
22974,22974,384,138,Air Freight,2024-09-06 20:00:00,2024-04-23 22:00:00,Completed
22975,22975,273,251,Ship,2024-10-30 23:00:00,2024-02-28 07:00:00,In Transit
22976,22976,74,102,Truck,2024-08-10 17:00:00,2024-06-21 18:00:00,Completed
22977,22977,466,401,Truck,2024-08-25 12:00:00,2024-09-05 14:00:00,Delayed
22978,22978,296,181,Ship,2024-09-10 02:00:00,2024-09-06 02:00:00,In Transit
22979,22979,462,201,Cargo Van,2024-10-27 04:00:00,2024-05-23 15:00:00,In Transit
22980,22980,95,454,Truck,2024-05-13 07:00:00,2024-10-26 06:00:00,Completed
22981,22981,159,206,Air Freight,2024-02-03 06:00:00,2024-01-13 13:00:00,Delayed
22982,22982,115,142,Air Freight,2024-06-08 16:00:00,2024-05-06 04:00:00,Delayed
22983,22983,402,231,Air Freight,2024-03-09 06:00:00,2024-09-06 15:00:00,Delayed
22984,22984,486,43,Cargo Van,2024-02-23 03:00:00,2024-10-10 21:00:00,Completed
22985,22985,359,226,Truck,2024-01-14 01:00:00,2024-07-05 17:00:00,Delayed
22986,22986,14,256,Cargo Van,2024-09-05 13:00:00,2024-07-07 06:00:00,Delayed
22987,22987,181,197,Air Freight,2024-02-18 15:00:00,2024-11-26 13:00:00,Delayed
22988,22988,43,419,Ship,2024-05-11 01:00:00,2024-10-19 08:00:00,Delayed
22989,22989,395,30,Ship,2024-09-01 22:00:00,2024-10-26 08:00:00,In Transit
22990,22990,246,147,Truck,2024-11-14 14:00:00,2024-09-15 01:00:00,In Transit
22991,22991,190,28,Cargo Van,2024-07-31 21:00:00,2024-09-12 09:00:00,Completed
22992,22992,135,478,Cargo Van,2024-05-04 10:00:00,2024-03-12 11:00:00,Completed
22993,22993,395,265,Air Freight,2024-10-19 08:00:00,2024-03-03 06:00:00,In Transit
22994,22994,249,215,Air Freight,2024-03-07 16:00:00,2024-03-26 09:00:00,Delayed
22995,22995,324,342,Cargo Van,2024-11-15 16:00:00,2024-04-06 21:00:00,Completed
22996,22996,453,453,Cargo Van,2024-11-23 13:00:00,2024-09-22 10:00:00,In Transit
22997,22997,394,318,Cargo Van,2024-05-19 11:00:00,2024-02-19 23:00:00,In Transit
22998,22998,221,474,Cargo Van,2024-04-17 05:00:00,2024-03-29 15:00:00,Delayed
22999,22999,59,403,Truck,2024-07-06 14:00:00,2024-06-23 05:00:00,In Transit
