route_id,origin_city,destination_city,distance_km,estimated_time_hr,transport_mode,fuel_cost_usd,risk_score
4309,Singapore,Berlin,9122,89.68,Truck,5438.6,2.26
4310,London,Dubai,10345,87.72,Cargo Van,6225.76,3.66
4311,Dubai,Sydney,7455,80.72,Cargo Van,7484.51,4.15
4312,Sydney,London,10451,62.31,Truck,7301.23,1.86
4313,Berlin,Dubai,4089,39.59,Ship,1319.73,5.76
4314,Dubai,Mumbai,6402,33.64,Air Freight,6480.53,5.98
4315,Mumbai,Toronto,5491,40.07,Cargo Van,2276.11,9.03
4316,Dubai,Toronto,9365,35.11,Cargo Van,6907.13,5.43
4317,New York,Berlin,9896,33.62,Air Freight,5165.03,6.98
4318,Singapore,Berlin,5186,16.89,Ship,997.45,1.22
4319,New York,London,6741,11.26,Air Freight,5942.41,7.07
4320,New York,New York,7103,86.62,Truck,5965.01,7.13
4321,Berlin,New York,6131,37.63,Truck,5966.3,3.37
4322,Dubai,Singapore,8346,95.49,Cargo Van,7045.28,7.99
4323,Toronto,Dubai,5009,58.98,Truck,3329.14,8.64
4324,New York,London,3290,19.18,Truck,449.97,7.85
4325,Toronto,Singapore,2680,70.47,Ship,6780.65,1.62
4326,New York,Sydney,2438,12.27,Ship,5689.52,8.28
4327,Dubai,Berlin,3891,86.45,Cargo Van,3463.9,7.59
4328,London,Sydney,3713,49.02,Ship,7306.16,5.0
4329,Sydney,Mumbai,8366,27.08,Ship,5923.51,7.67
4330,Sydney,Singapore,5383,68.04,Cargo Van,4999.19,5.68
4331,Singapore,Toronto,6662,8.04,Air Freight,7902.71,2.5
4332,New York,New York,3814,17.08,Truck,7557.81,6.02
4333,Toronto,New York,7234,58.38,Air Freight,1270.34,4.01
4334,Sydney,Dubai,4428,6.2,Air Freight,1535.02,3.39
4335,Sydney,Toronto,11921,75.45,Air Freight,7837.32,9.4
4336,London,Berlin,5421,91.95,Ship,7848.23,2.36
4337,Dubai,Singapore,11418,4.6,Truck,2769.41,6.33
4338,New York,Dubai,5951,92.62,Truck,6481.68,1.82
4339,New York,Singapore,10988,49.11,Cargo Van,3887.17,7.49
4340,Berlin,Sydney,7134,86.16,Cargo Van,4115.49,1.21
4341,Singapore,Sydney,5287,2.89,Cargo Van,477.01,2.28
4342,Berlin,Dubai,5632,41.58,Ship,7923.72,4.92
4343,Toronto,London,6387,48.14,Cargo Van,1786.49,2.42
4344,London,Sydney,2775,55.44,Truck,3720.69,4.01
4345,London,London,5308,22.95,Truck,4526.18,6.94
4346,Mumbai,Dubai,6761,2.36,Ship,3885.9,4.56
4347,Singapore,Sydney,5109,79.63,Truck,7322.83,8.81
4348,Singapore,Singapore,4532,67.3,Ship,6256.52,9.74
4349,Singapore,Dubai,11194,15.4,Ship,6734.1,9.43
4350,New York,New York,11114,78.52,Air Freight,207.71,3.52
4351,New York,Toronto,7848,16.51,Air Freight,4527.39,6.87
4352,Dubai,Sydney,11628,55.08,Ship,2185.42,5.4
4353,Singapore,Dubai,7673,68.93,Air Freight,1359.43,7.76
4354,Berlin,Berlin,810,44.79,Cargo Van,1559.59,4.89
4355,Berlin,Berlin,2733,92.08,Ship,2397.63,7.01
4356,Dubai,Toronto,9317,71.64,Air Freight,438.14,4.88
4357,London,Berlin,2089,6.6,Cargo Van,4913.44,4.95
4358,Sydney,New York,8036,73.1,Cargo Van,4192.58,3.33
4359,Dubai,Mumbai,5093,9.76,Ship,4083.87,2.68
4360,New York,Singapore,11458,72.9,Ship,1982.69,6.77
4361,New York,Berlin,8074,30.5,Truck,7441.35,4.7
4362,Mumbai,Berlin,2588,34.89,Ship,979.53,6.69
4363,Mumbai,Mumbai,7688,10.16,Truck,7372.83,5.59
4364,New York,Singapore,10329,46.17,Truck,5529.46,7.69
4365,Sydney,Toronto,6898,49.12,Truck,325.78,4.64
4366,Mumbai,Toronto,8486,43.98,Air Freight,673.19,2.01
4367,Sydney,Mumbai,2307,88.25,Truck,2074.29,9.75
4368,Sydney,Sydney,7947,74.37,Air Freight,3516.82,2.77
4369,Berlin,Berlin,2134,88.48,Ship,1032.27,3.7
4370,Singapore,Toronto,11390,79.06,Ship,3075.94,8.79
4371,Singapore,Mumbai,8006,76.29,Cargo Van,6804.57,7.03
4372,Singapore,Singapore,1178,8.54,Truck,7391.82,1.01
4373,New York,Sydney,10858,66.47,Cargo Van,1575.07,9.73
4374,Dubai,Berlin,461,4.87,Truck,6914.62,2.34
4375,Mumbai,Sydney,6566,32.2,Air Freight,6469.46,7.33
4376,London,Mumbai,1846,71.98,Cargo Van,281.83,7.0
4377,Singapore,New York,5686,11.23,Ship,3996.59,5.14
4378,New York,Berlin,6387,60.98,Cargo Van,7135.62,9.78
4379,Berlin,Berlin,2395,51.98,Cargo Van,2781.05,6.34
4380,Berlin,Singapore,10486,70.27,Air Freight,5207.19,9.03
4381,Sydney,Berlin,10547,13.81,Air Freight,1618.39,6.43
4382,Dubai,New York,1905,57.11,Truck,3065.96,9.47
4383,Berlin,London,4804,11.31,Truck,6880.84,7.31
4384,New York,New York,10845,66.51,Truck,3467.13,9.93
4385,Sydney,New York,7125,87.77,Cargo Van,2182.19,8.08
4386,Singapore,London,364,48.47,Ship,1510.65,4.03
4387,Sydney,New York,9563,27.5,Air Freight,6117.07,4.73
4388,Mumbai,Berlin,11071,28.42,Ship,1396.15,5.56
4389,Toronto,Mumbai,464,48.08,Cargo Van,1395.99,1.56
4390,Singapore,Mumbai,2548,73.91,Ship,3485.17,8.39
4391,Berlin,Sydney,554,41.29,Truck,3653.22,4.43
4392,Berlin,Singapore,3286,48.93,Ship,1071.68,6.78
4393,New York,London,1963,36.17,Ship,6677.54,3.43
4394,Toronto,Berlin,55,91.19,Truck,6559.6,8.23
4395,New York,New York,4006,59.33,Air Freight,6480.2,4.63
4396,Singapore,New York,4959,58.42,Truck,5890.74,5.56
4397,New York,Toronto,5388,9.27,Cargo Van,5373.56,2.86
4398,Berlin,Dubai,1452,8.53,Truck,7311.64,3.46
4399,Singapore,Berlin,6267,69.78,Ship,5179.81,4.17
4400,Dubai,London,10494,36.82,Truck,3509.11,6.26
4401,Sydney,Singapore,2095,62.85,Air Freight,7122.36,5.13
4402,Toronto,Toronto,4457,67.83,Cargo Van,4533.0,2.29
4403,Dubai,Dubai,6660,24.97,Air Freight,4299.33,3.64
4404,Singapore,Berlin,5690,64.74,Cargo Van,1204.84,6.64
4405,Sydney,London,5927,48.34,Air Freight,1841.9,9.17
4406,Toronto,Sydney,9907,29.66,Truck,4909.17,9.22
4407,Berlin,Berlin,5303,77.33,Ship,1262.2,2.23
4408,Mumbai,London,10292,83.61,Truck,6256.46,1.36
4409,Sydney,Berlin,3906,4.21,Ship,6393.74,8.53
4410,New York,Mumbai,626,85.13,Cargo Van,6501.81,1.8
4411,Mumbai,London,2684,68.78,Truck,211.98,9.25
4412,Berlin,Dubai,11158,13.42,Truck,220.98,9.23
4413,Dubai,Sydney,1452,36.62,Truck,6553.19,2.37
4414,Toronto,New York,11495,56.4,Truck,5162.13,4.4
4415,Berlin,London,5057,69.05,Ship,6563.59,8.81
4416,Berlin,Berlin,2422,61.02,Truck,5531.69,9.3
4417,Berlin,New York,835,36.16,Ship,704.61,7.96
4418,Sydney,Berlin,9222,83.72,Ship,1527.39,3.88
4419,Toronto,London,5316,9.26,Ship,4841.85,4.7
4420,New York,Berlin,5059,62.5,Cargo Van,3706.57,5.66
4421,Berlin,Dubai,11759,95.27,Ship,648.42,4.7
4422,New York,Toronto,10143,92.69,Air Freight,4710.21,9.09
4423,New York,Toronto,3618,10.71,Ship,2050.6,2.28
4424,Dubai,Mumbai,4185,74.72,Air Freight,6020.5,3.1
4425,Sydney,Dubai,867,14.56,Truck,2770.86,4.61
4426,London,Dubai,8772,81.02,Truck,3860.93,7.61
4427,Sydney,Dubai,599,85.86,Cargo Van,1004.23,2.13
4428,London,Dubai,6251,22.92,Truck,2259.01,2.74
4429,Singapore,New York,8219,2.27,Truck,6140.63,7.65
4430,Toronto,Toronto,2946,13.57,Air Freight,6056.62,7.82
4431,Sydney,New York,495,47.98,Truck,7022.94,7.39
4432,London,Sydney,9519,79.58,Cargo Van,7698.23,6.9
4433,Singapore,Sydney,6105,2.33,Ship,5006.72,1.66
4434,Berlin,Sydney,5428,39.69,Ship,7839.13,5.15
4435,Berlin,Singapore,4631,77.59,Cargo Van,6499.96,1.69
4436,Dubai,Toronto,4327,90.32,Cargo Van,4463.02,4.21
4437,London,Singapore,3276,31.86,Air Freight,2427.15,8.74
4438,Toronto,Berlin,11233,88.21,Cargo Van,4451.95,6.8
4439,Singapore,New York,6550,72.18,Cargo Van,1513.73,3.76
4440,Dubai,Sydney,10454,50.57,Cargo Van,6392.1,2.59
4441,Dubai,Sydney,5517,71.21,Ship,6602.93,8.84
4442,Dubai,Berlin,4760,72.75,Cargo Van,7416.94,6.88
4443,Sydney,Mumbai,1641,66.42,Ship,2653.88,6.72
4444,Berlin,Sydney,9638,27.39,Air Freight,1082.23,6.71
4445,Mumbai,New York,7734,8.41,Ship,877.35,4.52
4446,Toronto,Mumbai,8657,28.46,Ship,5970.08,9.42
4447,Sydney,Dubai,11474,49.22,Air Freight,505.05,4.91
4448,London,Toronto,4689,88.59,Truck,843.09,1.84
4449,Berlin,New York,9279,88.89,Ship,5654.62,2.81
4450,Berlin,New York,2089,95.51,Truck,5361.34,2.94
4451,London,Toronto,11072,67.37,Truck,619.31,9.48
4452,Mumbai,Sydney,535,24.98,Truck,1185.88,3.69
4453,Dubai,Sydney,9066,82.38,Cargo Van,7560.37,1.83
4454,Berlin,Berlin,4074,79.93,Air Freight,3573.55,9.38
4455,Sydney,Berlin,4454,15.48,Ship,3443.13,5.57
4456,Berlin,Toronto,6082,95.41,Ship,4438.86,8.83
4457,Singapore,Dubai,7992,89.91,Air Freight,5385.23,2.35
4458,New York,New York,6142,11.71,Ship,2501.49,9.19
4459,Berlin,Toronto,2380,59.04,Air Freight,5799.07,6.82
4460,Sydney,Mumbai,7661,35.84,Ship,1602.96,2.0
4461,Sydney,Toronto,7417,88.66,Truck,6183.85,2.14
4462,Sydney,Berlin,5457,62.03,Air Freight,3632.03,5.52
4463,Mumbai,Dubai,10482,27.82,Cargo Van,918.9,1.0
4464,Singapore,New York,4379,28.8,Truck,6945.97,8.73
4465,Sydney,London,7350,2.08,Ship,2025.54,4.39
4466,New York,New York,10085,63.52,Air Freight,2084.95,2.36
4467,London,Sydney,11596,25.93,Ship,3104.98,4.42
4468,New York,Sydney,5668,26.64,Air Freight,375.04,4.11
4469,Dubai,Singapore,3301,58.5,Truck,6544.64,4.06
4470,Mumbai,New York,3335,95.44,Ship,4117.46,9.83
4471,London,Sydney,1829,2.15,Ship,4582.28,8.26
4472,London,New York,702,93.0,Truck,1731.38,2.08
4473,Toronto,London,4995,94.8,Cargo Van,6599.26,9.01
4474,Singapore,London,2437,26.03,Cargo Van,6452.36,4.69
4475,Dubai,Sydney,2942,24.66,Air Freight,7836.15,5.55
4476,New York,Berlin,4677,23.74,Ship,4063.32,1.56
4477,Sydney,New York,8725,13.84,Cargo Van,2628.32,7.28
4478,Dubai,New York,7764,88.36,Cargo Van,3282.58,6.69
4479,Sydney,Singapore,331,42.25,Truck,5840.37,1.0
4480,Toronto,London,5091,93.03,Ship,1832.18,3.73
4481,Berlin,Dubai,934,5.81,Cargo Van,5300.64,3.38
4482,Berlin,Toronto,1889,7.46,Truck,4632.24,7.31
4483,London,London,11387,55.57,Air Freight,5082.13,1.79
4484,Mumbai,Sydney,2000,75.62,Truck,7591.19,6.65
4485,Singapore,London,9839,93.81,Truck,4272.87,4.28
4486,Sydney,New York,7667,92.86,Cargo Van,5064.76,1.92
4487,New York,New York,11316,65.56,Cargo Van,1639.16,8.27
4488,Dubai,New York,758,32.72,Cargo Van,4786.22,1.63
4489,New York,Sydney,1906,39.61,Ship,3727.7,2.52
4490,Berlin,Berlin,6021,89.69,Truck,7048.17,6.66
4491,Mumbai,New York,9866,40.77,Air Freight,1423.65,2.07
4492,Singapore,Singapore,538,90.71,Air Freight,782.94,5.81
4493,Berlin,Mumbai,5469,16.87,Ship,4045.45,4.67
4494,Dubai,Toronto,5794,87.42,Truck,3352.87,6.26
4495,Sydney,Toronto,8091,42.43,Truck,5340.87,6.65
4496,Singapore,London,7026,39.55,Truck,596.09,8.84
4497,Berlin,Berlin,8755,93.13,Cargo Van,5465.58,1.99
4498,Mumbai,Toronto,8355,48.23,Cargo Van,7478.43,2.27
4499,Singapore,Toronto,6713,16.8,Ship,6922.29,3.59
4500,New York,Singapore,6783,82.8,Air Freight,4314.32,9.73
4501,Sydney,Mumbai,724,77.76,Truck,1064.02,8.59
4502,Sydney,New York,4916,18.11,Cargo Van,6962.54,6.03
4503,New York,Berlin,9640,88.03,Cargo Van,1382.13,5.29
4504,London,London,4854,27.13,Air Freight,1835.21,6.43
4505,Sydney,New York,10367,23.66,Truck,936.03,9.35
4506,Dubai,Sydney,10623,51.27,Truck,3297.55,6.57
4507,Singapore,London,4676,72.91,Truck,5510.0,9.69
4508,Toronto,New York,9178,36.81,Cargo Van,1257.92,4.21
4509,Singapore,Toronto,398,23.32,Cargo Van,4325.85,2.13
4510,New York,Dubai,8689,7.51,Truck,5762.17,4.74
4511,Singapore,Toronto,11701,75.43,Truck,7223.0,3.96
4512,New York,Toronto,6118,50.37,Air Freight,6549.77,5.84
4513,Dubai,Mumbai,3480,14.97,Truck,2759.49,5.1
4514,Singapore,Toronto,2545,23.91,Truck,1291.45,6.85
4515,Mumbai,Toronto,4404,60.46,Ship,438.56,8.95
4516,Berlin,Singapore,391,23.73,Air Freight,6141.6,3.65
4517,Berlin,Toronto,11203,39.22,Air Freight,3281.69,8.69
4518,Mumbai,Toronto,10027,28.51,Ship,5671.03,2.05
4519,Singapore,Toronto,11078,67.6,Truck,2469.82,6.69
4520,Mumbai,Singapore,9315,11.79,Cargo Van,2251.73,4.02
4521,New York,Sydney,9989,41.83,Cargo Van,6868.29,1.77
4522,London,Mumbai,11069,20.29,Cargo Van,7467.27,6.4
4523,New York,Sydney,8212,30.02,Truck,2038.24,5.98
4524,New York,Dubai,8403,59.94,Truck,5172.98,8.07
4525,Sydney,Toronto,6414,22.65,Air Freight,4432.16,7.71
4526,London,Singapore,4792,14.96,Cargo Van,5697.79,2.29
4527,London,Sydney,7330,95.06,Cargo Van,4883.35,2.69
4528,New York,New York,9644,77.07,Truck,3582.18,9.13
4529,Mumbai,Sydney,3593,52.66,Ship,7628.26,9.1
4530,Mumbai,London,784,33.62,Cargo Van,1228.41,6.0
4531,New York,Mumbai,9025,25.84,Cargo Van,6966.65,1.52
4532,Sydney,London,8349,57.13,Ship,2352.9,2.75
4533,Dubai,Toronto,8571,38.17,Truck,6217.94,3.1
4534,Toronto,Sydney,3598,92.56,Cargo Van,5121.99,3.26
4535,Sydney,New York,9036,49.15,Truck,3727.87,7.82
4536,Mumbai,Sydney,1815,13.4,Cargo Van,7624.86,8.62
4537,New York,Dubai,11620,54.3,Cargo Van,5571.57,2.23
4538,New York,Singapore,5230,94.71,Cargo Van,2489.41,4.75
4539,Singapore,Sydney,355,12.38,Ship,667.54,9.7
4540,Sydney,Toronto,7166,76.09,Truck,319.57,1.58
4541,Mumbai,New York,9742,26.55,Cargo Van,2762.47,3.32
4542,Dubai,Toronto,4027,62.4,Air Freight,920.27,10.0
4543,Dubai,Mumbai,5800,10.74,Ship,7165.38,6.5
4544,Dubai,Dubai,3642,43.07,Truck,4940.9,6.84
4545,Mumbai,Dubai,1207,40.44,Cargo Van,5479.36,7.77
4546,Toronto,New York,9853,7.91,Cargo Van,236.22,7.62
4547,Berlin,New York,9846,80.68,Ship,7529.8,8.97
4548,London,New York,303,77.45,Ship,2589.42,7.31
4549,Mumbai,Toronto,3041,33.21,Air Freight,4184.98,7.28
4550,Sydney,London,3520,57.98,Truck,7482.06,3.94
4551,Toronto,Sydney,1246,7.72,Ship,1714.44,4.53
4552,Dubai,Toronto,7725,11.14,Air Freight,5272.98,8.09
4553,Berlin,New York,9118,64.78,Cargo Van,290.27,9.29
4554,Singapore,London,5325,33.76,Air Freight,429.31,9.87
4555,Dubai,New York,6303,48.94,Air Freight,5540.53,8.02
4556,Singapore,Singapore,8542,17.93,Air Freight,3993.54,4.0
4557,Singapore,Mumbai,221,41.0,Truck,3934.15,5.5
4558,New York,Berlin,3343,38.02,Air Freight,5682.88,9.65
4559,Singapore,Sydney,133,30.18,Cargo Van,5399.35,7.39
4560,Mumbai,London,8206,37.22,Air Freight,6851.01,7.9
4561,London,Toronto,8536,26.62,Ship,4148.87,1.07
4562,Dubai,London,11036,22.11,Truck,1816.63,6.37
4563,Mumbai,Toronto,3064,24.51,Cargo Van,7323.42,7.9
4564,Sydney,Mumbai,5591,53.71,Ship,6747.71,1.37
4565,Singapore,London,5441,64.51,Air Freight,3801.01,9.07
4566,London,Dubai,5298,16.3,Air Freight,2731.62,2.94
4567,Singapore,London,1965,43.15,Air Freight,670.61,5.92
4568,Toronto,Singapore,1465,49.17,Ship,4601.63,3.37
4569,Berlin,Toronto,6639,23.04,Air Freight,7359.97,6.42
4570,Mumbai,London,11295,62.58,Truck,4672.89,8.86
4571,Mumbai,Dubai,394,84.55,Truck,2216.29,5.76
4572,Mumbai,Dubai,10029,29.01,Ship,4611.92,3.75
4573,Dubai,Sydney,1225,10.49,Air Freight,5151.47,9.67
4574,Mumbai,Dubai,8416,63.39,Truck,3903.35,1.72
4575,Singapore,New York,11348,2.42,Air Freight,1397.95,3.99
4576,London,New York,1361,24.14,Cargo Van,5631.95,2.43
4577,Dubai,Toronto,5750,64.16,Air Freight,5610.98,3.37
4578,Berlin,Toronto,1961,32.26,Ship,7512.22,8.26
4579,Dubai,New York,7531,50.44,Air Freight,308.03,8.39
4580,Singapore,Mumbai,4809,23.22,Air Freight,7515.59,4.86
4581,Dubai,Mumbai,7274,55.98,Truck,3224.25,8.33
4582,Berlin,Toronto,6787,10.54,Truck,4958.24,8.94
4583,Singapore,Toronto,3049,13.52,Air Freight,4952.76,7.63
4584,Berlin,New York,521,91.71,Air Freight,5609.32,4.12
4585,Mumbai,Toronto,10725,89.36,Truck,6594.54,8.2
4586,Dubai,London,7119,56.84,Truck,3336.21,9.27
4587,Dubai,Singapore,229,10.49,Air Freight,7237.51,5.43
4588,Mumbai,Toronto,7946,71.24,Cargo Van,6359.42,6.12
4589,Mumbai,New York,1231,14.74,Cargo Van,3425.99,8.15
4590,Sydney,Dubai,1500,76.03,Air Freight,7056.11,7.87
4591,Mumbai,New York,7676,41.11,Air Freight,7201.66,6.63
4592,Mumbai,Toronto,9518,14.75,Truck,5631.88,7.08
4593,Toronto,Sydney,11110,10.04,Cargo Van,2537.56,9.1
4594,Dubai,Dubai,7378,92.04,Air Freight,1447.8,9.21
4595,Toronto,Toronto,4272,14.47,Cargo Van,1283.37,2.47
4596,Singapore,Singapore,10242,6.36,Cargo Van,3576.21,3.69
4597,New York,Toronto,5427,23.86,Cargo Van,4591.59,8.56
4598,Singapore,Sydney,4684,58.49,Cargo Van,4749.31,4.35
4599,Mumbai,Berlin,8991,58.34,Ship,2822.07,1.76
4600,Mumbai,Berlin,5618,38.37,Truck,3098.19,7.57
4601,Toronto,Sydney,3359,6.72,Cargo Van,3093.77,4.93
4602,Toronto,Singapore,11895,28.88,Cargo Van,6129.42,8.1
4603,Berlin,Toronto,8779,66.44,Air Freight,1593.27,8.58
4604,Singapore,Dubai,6246,31.57,Cargo Van,2666.61,9.34
4605,Mumbai,Berlin,5445,50.94,Ship,2156.39,7.97
4606,London,Singapore,8912,56.51,Air Freight,4621.65,3.74
4607,Singapore,Dubai,4709,44.96,Truck,1852.54,8.89
4608,New York,Toronto,4797,12.01,Truck,4459.65,6.67
4609,Toronto,Dubai,6553,8.37,Air Freight,6422.08,2.47
4610,Berlin,Toronto,5048,12.37,Cargo Van,5909.45,3.4
4611,Toronto,London,6475,11.43,Truck,7556.38,6.56
4612,Toronto,Sydney,9452,29.74,Cargo Van,5189.23,1.77
4613,Toronto,New York,1706,61.37,Truck,7536.7,6.14
4614,New York,Berlin,2252,30.99,Ship,5086.6,7.44
4615,Dubai,London,4064,12.68,Cargo Van,1652.88,5.55
4616,New York,Berlin,10287,92.13,Air Freight,2911.94,5.33
4617,Sydney,Sydney,3523,89.11,Cargo Van,3391.25,7.11
4618,Toronto,New York,4632,86.88,Ship,7467.81,8.74
4619,New York,Singapore,8651,80.9,Cargo Van,7023.55,5.32
4620,London,Berlin,5665,67.25,Air Freight,2094.35,8.9
4621,Singapore,Toronto,178,78.86,Air Freight,327.66,2.71
4622,Berlin,New York,4287,39.56,Truck,3101.14,8.58
4623,Mumbai,Berlin,1824,69.38,Cargo Van,4832.31,9.48
4624,Berlin,Berlin,4664,37.47,Truck,3435.78,2.23
4625,London,London,10618,29.31,Cargo Van,759.03,9.84
4626,Berlin,Toronto,11880,81.86,Ship,5279.13,2.98
4627,New York,London,6810,93.04,Cargo Van,5628.72,9.0
4628,Singapore,Sydney,11913,75.09,Air Freight,728.03,7.14
4629,Toronto,New York,2755,76.5,Cargo Van,339.83,2.19
4630,Toronto,Mumbai,10217,21.53,Air Freight,6820.81,8.97
4631,Dubai,Berlin,725,33.39,Cargo Van,2640.65,7.65
4632,Berlin,Mumbai,11462,47.61,Cargo Van,4361.03,5.75
4633,London,Berlin,4052,21.57,Ship,5070.23,6.81
4634,Singapore,Berlin,3703,53.31,Truck,1945.33,9.76
4635,Berlin,Berlin,7595,27.3,Ship,2834.68,4.07
4636,Sydney,Sydney,1756,60.42,Truck,841.21,2.07
4637,Mumbai,Singapore,10846,49.94,Truck,4769.09,5.71
4638,Toronto,New York,3870,16.85,Air Freight,2192.34,6.32
4639,Berlin,Singapore,6311,16.47,Cargo Van,859.94,3.88
4640,Berlin,New York,2057,22.5,Ship,825.98,4.04
4641,Toronto,Sydney,5015,29.23,Ship,1362.38,5.01
4642,Mumbai,London,9112,58.69,Air Freight,5924.85,8.82
4643,Berlin,Berlin,2118,37.42,Cargo Van,4943.15,9.94
4644,Toronto,Sydney,2371,89.47,Truck,332.36,1.92
4645,Sydney,Toronto,5310,19.45,Air Freight,593.39,6.31
4646,Berlin,Toronto,11513,87.36,Cargo Van,5315.16,1.96
4647,Berlin,Sydney,8015,70.93,Air Freight,7788.29,3.96
4648,London,Dubai,74,40.91,Truck,7751.93,6.65
4649,Berlin,London,10687,8.96,Cargo Van,1364.95,8.57
4650,Sydney,Dubai,7911,5.13,Ship,1495.56,6.12
4651,Toronto,Mumbai,4324,51.63,Air Freight,5187.68,3.91
4652,London,Dubai,1161,18.47,Air Freight,893.85,2.15
4653,Singapore,New York,9430,4.97,Ship,2141.87,9.84
4654,Dubai,Toronto,6419,20.97,Ship,7496.8,6.71
4655,Dubai,Berlin,8311,29.97,Ship,307.13,2.42
4656,Dubai,Toronto,1082,13.08,Air Freight,1744.97,3.39
4657,London,Toronto,4080,62.36,Ship,5299.11,6.73
4658,New York,Toronto,3640,67.33,Air Freight,1196.32,3.4
4659,London,Singapore,1768,47.65,Truck,3614.54,5.32
4660,New York,Singapore,10748,41.59,Air Freight,7377.47,4.12
4661,Singapore,Sydney,5325,18.29,Truck,2575.65,7.52
4662,Singapore,Berlin,7085,64.71,Cargo Van,3326.06,3.01
4663,Dubai,London,7223,69.2,Air Freight,7257.06,3.99
4664,Berlin,Berlin,2651,46.78,Truck,5455.41,2.67
4665,Dubai,Berlin,2879,66.49,Ship,1922.01,1.57
4666,Sydney,Toronto,3801,67.89,Truck,6375.73,7.59
4667,Toronto,Toronto,8702,36.13,Cargo Van,3939.39,2.03
4668,New York,New York,415,5.62,Ship,4012.3,1.77
4669,Sydney,Sydney,6003,12.27,Air Freight,7976.6,5.17
4670,London,London,1150,36.21,Air Freight,6961.73,6.43
4671,Mumbai,Singapore,2355,72.63,Truck,477.66,4.0
4672,Dubai,Mumbai,3413,26.96,Cargo Van,5330.22,8.48
4673,London,Dubai,11638,76.79,Truck,4320.23,6.4
4674,Berlin,Toronto,8264,79.23,Ship,6856.14,1.15
4675,Dubai,Toronto,4407,27.73,Ship,5784.25,4.05
4676,Toronto,Sydney,8130,34.17,Air Freight,5300.33,8.83
4677,Mumbai,Mumbai,8391,93.87,Ship,3950.7,2.23
4678,Dubai,Sydney,11599,72.35,Ship,4215.21,7.73
4679,Dubai,Singapore,669,87.67,Truck,3537.91,6.3
4680,Berlin,Sydney,7992,69.69,Ship,7738.14,8.22
4681,London,London,3770,61.25,Air Freight,1628.77,6.95
4682,London,London,2736,54.16,Cargo Van,1600.75,1.58
4683,London,Mumbai,1121,59.05,Air Freight,7829.47,3.78
4684,Sydney,New York,3269,53.32,Ship,4054.69,9.54
4685,Sydney,London,3638,28.54,Ship,847.38,7.85
4686,Toronto,New York,10234,25.8,Air Freight,6306.58,6.35
4687,Dubai,Berlin,8276,84.73,Air Freight,1332.58,1.99
4688,Mumbai,Toronto,8238,84.96,Cargo Van,2385.07,7.76
4689,Dubai,Toronto,4716,43.04,Truck,2780.78,4.63
4690,Berlin,New York,8778,59.26,Ship,251.43,9.65
4691,Sydney,Mumbai,878,54.33,Cargo Van,2049.52,3.74
4692,Toronto,Toronto,4731,68.74,Truck,6760.67,9.17
4693,Sydney,Berlin,4021,27.33,Cargo Van,1316.11,9.97
4694,Toronto,Mumbai,8808,74.94,Air Freight,6679.23,4.91
4695,Singapore,London,2701,7.49,Truck,7200.23,2.68
4696,New York,New York,621,67.64,Air Freight,6392.35,6.75
4697,Dubai,Singapore,10410,79.61,Ship,6305.87,4.8
4698,Mumbai,London,8020,17.0,Cargo Van,3460.58,7.51
4699,Toronto,Berlin,1346,25.53,Cargo Van,2594.85,3.03
4700,New York,Singapore,872,22.67,Truck,7882.99,2.48
4701,Sydney,London,1950,67.09,Air Freight,4773.01,1.15
4702,Berlin,Berlin,2012,45.52,Ship,1583.87,6.34
4703,Sydney,Mumbai,1851,47.69,Air Freight,2881.85,5.86
4704,Toronto,London,9856,45.63,Air Freight,2319.66,5.72
4705,Berlin,Berlin,9300,3.76,Ship,3872.86,2.28
4706,Dubai,Dubai,2969,78.69,Cargo Van,7502.24,6.82
4707,Toronto,New York,5174,32.32,Truck,3382.89,9.37
4708,Sydney,New York,110,10.07,Truck,2252.13,1.88
4709,Dubai,Berlin,3531,25.68,Cargo Van,2046.12,2.18
4710,Sydney,Dubai,4121,36.57,Air Freight,2178.92,1.32
4711,Sydney,New York,9950,45.77,Cargo Van,5050.23,8.4
4712,Singapore,London,5867,44.09,Truck,5478.38,1.98
4713,Berlin,London,11908,87.18,Cargo Van,2637.81,3.65
4714,Toronto,London,437,91.26,Cargo Van,4235.99,9.32
4715,London,Toronto,10490,34.77,Air Freight,6403.97,9.24
4716,London,Toronto,11627,71.73,Air Freight,2321.41,3.8
4717,Berlin,London,8431,5.61,Truck,1223.32,3.71
4718,Singapore,Toronto,3934,76.96,Truck,2916.15,6.59
4719,New York,Sydney,507,25.52,Air Freight,2051.71,5.78
4720,Dubai,New York,2234,4.94,Ship,4463.03,6.49
4721,Singapore,New York,155,66.32,Ship,4627.96,9.4
4722,Dubai,Dubai,5301,12.95,Cargo Van,7343.51,5.71
4723,London,New York,3351,15.19,Air Freight,6115.9,3.97
4724,Dubai,Sydney,5648,44.29,Air Freight,1720.34,3.78
4725,Sydney,Sydney,453,94.68,Cargo Van,7123.79,6.17
4726,New York,Dubai,3990,94.98,Ship,2378.29,1.73
4727,Dubai,Mumbai,5394,19.34,Truck,2529.29,3.34
4728,Mumbai,London,9428,88.87,Ship,3558.31,9.48
4729,Toronto,Dubai,629,23.8,Truck,6946.45,6.28
4730,Singapore,Berlin,3094,28.84,Cargo Van,5584.91,2.97
